Case_1,PASS,FAILING_POINTS,0,LARGEST_ERROR,7.40324e-012,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_2,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.43051e-011,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_3,PASS,FAILING_POINTS,0,LARGEST_ERROR,8.45369e-011,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_4,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.10407e-010,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_5,PASS,FAILING_POINTS,0,LARGEST_ERROR,7.72388e-012,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_6,PASS,FAILING_POINTS,0,LARGEST_ERROR,8.88178e-016,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_7,PASS,FAILING_POINTS,0,LARGEST_ERROR,2.03646e-010,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_8,PASS,FAILING_POINTS,0,LARGEST_ERROR,6.0773e-010,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_9,PASS,FAILING_POINTS,0,LARGEST_ERROR,8.88178e-016,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_10,PASS,FAILING_POINTS,0,LARGEST_ERROR,8.3035e-012,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_11,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.91668e-011,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_12,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.0017e-010,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_13,PASS,FAILING_POINTS,0,LARGEST_ERROR,8.88178e-016,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_14,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.05828e-011,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_15,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.53274e-011,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_16,PASS,FAILING_POINTS,0,LARGEST_ERROR,9.44849e-011,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_17,PASS,FAILING_POINTS,0,LARGEST_ERROR,3.23302e-008,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_18,PASS,FAILING_POINTS,0,LARGEST_ERROR,6.72621e-012,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_19,PASS,FAILING_POINTS,0,LARGEST_ERROR,2.77507e-011,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
