Case_21,FAIL,FAILING_POINTS,101,LARGEST_ERROR,0.000429036,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_22,FAIL,FAILING_POINTS,61,LARGEST_ERROR,0.0035,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_27,FAIL,FAILING_POINTS,86,LARGEST_ERROR,0.0130899,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,1
Case_39,FAIL,FAILING_POINTS,0,LARGEST_ERROR,1,SUPPORTED,FALSE,EXCEPTION_MSG,NOT_SUPPORTED,Time,0
Case_40,FAIL,FAILING_POINTS,0,LARGEST_ERROR,1,SUPPORTED,FALSE,EXCEPTION_MSG,NOT_SUPPORTED,Time,0
Case_51,FAIL,FAILING_POINTS,100,LARGEST_ERROR,1.22761,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_52,FAIL,FAILING_POINTS,150,LARGEST_ERROR,1.11342,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_53,FAIL,FAILING_POINTS,200,LARGEST_ERROR,0.497883,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_75,FAIL,FAILING_POINTS,101,LARGEST_ERROR,0.5,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_76,FAIL,FAILING_POINTS,153,LARGEST_ERROR,0.0104807,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_77,FAIL,FAILING_POINTS,204,LARGEST_ERROR,5.8004,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_104,FAIL,FAILING_POINTS,100,LARGEST_ERROR,1.22761,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_105,FAIL,FAILING_POINTS,150,LARGEST_ERROR,1.11342,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_106,FAIL,FAILING_POINTS,200,LARGEST_ERROR,0.497883,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_107,FAIL,FAILING_POINTS,102,LARGEST_ERROR,0.158091,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
Case_108,FAIL,FAILING_POINTS,153,LARGEST_ERROR,0.000164892,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,0
